filtered_rank,player_id,player_name,n_press,n_rows,participation_total,participation_per_press,participation_rank,distance_total,distance_per_press,distance_rank,check_total,check_per_press,check_rank,position
123,d9161211-1630-84bf-6d4d-423ce053cd83,"Abruzzese, Nicholas",213.0,874,1.6921679460339625,0.007231486948863,261.0,6.882175130124744,0.0299225005657597,123.0,3.387859147741585,0.0159054420081764,274.0,LW
124,829fe83b-5b79-50a7-0b5a-837f3db608d1,"Suzuki, Ryan",141.0,561,-0.7729099790648984,-0.0054049648885657,740.0,1.9875224067834445,0.0136131671697496,293.0,2.2372089114920772,0.0158667298687381,275.0,C
125,e32c54a9-ee8c-8682-2ead-a00fcc67c40f,"Mete, Victor",142.0,318,1.3466154919748787,0.0057059978473511,315.0,-3.588727471526571,-0.0158793250952503,763.0,2.2204349591227492,0.0156368659093151,277.0,D
126,f4d0b772-1f4e-66ba-7ed2-54024c2c659b,"Reichel, Kristian",219.0,816,1.4007559897650623,0.0055365849397828,322.0,9.017020587136884,0.0359243848093103,87.0,3.414482827613881,0.0155912457881912,278.0,F
127,f0eb7a58-4ead-3515-a883-490e844538f4,"Podkolzin, Vasily",143.0,564,0.5972319143986979,0.0034522075976803,401.0,3.694627704015802,0.0258365573707398,168.0,2.2062269253251325,0.0154281603169589,279.0,RW
128,f6efd579-5ea6-2224-2dac-5197e2f9090c,"Myers, Philippe",174.0,320,2.649271923703188,0.0092309126261435,190.0,-2.8406939713229615,-0.0100733828770317,617.0,2.6719971607429764,0.0153563055215113,280.0,D
129,bc0c9735-bac9-f48e-c06b-01df0bfd052a,"Truchon-Viel, Jeffrey",294.0,1082,0.0130751337520362,4.3876287758511014e-05,525.0,6.784699078999789,0.0229212806722965,200.0,4.454080199603783,0.0151499326517135,282.0,LW
130,8885b7bb-ab37-274e-de67-e4e0cb571d11,"Farinacci, John",214.0,775,1.4397138869504544,0.0061790295577272,292.0,5.740641606588982,0.0265770444749489,155.0,3.2384010800688605,0.0151327153274245,283.0,C
131,67e1e8ce-d6e8-927b-8a0f-0eaf39b35fc6,"Pinho, Brian",204.0,782,0.2022400558269371,0.0009151133747825,491.0,5.919763080594201,0.0265460227829336,157.0,3.0863409480546613,0.0151291222943855,284.0,F
132,48ab1f72-0e6e-a7c9-0c5d-a978d9ace0fc,"Abramov, Mikhail",171.0,668,3.0562805303558975,0.016700986504677,84.0,7.137871264777075,0.0401004003639161,68.0,2.574059112407804,0.0150529772655427,285.0,F
133,2622a685-e219-c5e7-e7f1-d413e86d75cc,"Pitlick, Rem",164.0,713,-0.3822679692951844,-0.002001402980603,602.0,3.7628235640845658,0.0233715749322022,193.0,2.463696554288223,0.015022539965172,286.0,LW
134,0e576680-d92a-8954-1c02-51bab3e6670c,"Kelemen, Milos",149.0,610,2.647053966038614,0.0180071698369973,73.0,4.050796139353403,0.0279365250989889,137.0,2.2253097752521773,0.0149349649345783,287.0,F
135,03e51f3c-cfff-9ae9-5b2f-cb7e72a786cd,"Kindopp, Bryce",94.0,367,1.995547801814376,0.0197578990278651,62.0,3.896560167288145,0.0385798036365162,77.0,1.3953384743937602,0.0148440263233378,288.0,RW
136,5d03b81f-67cb-341f-bd17-e8a0a6527423,"Hunt, Brad",204.0,555,2.094746452663411,0.0067355191403968,274.0,-2.0524144239926607,-0.0067513632368179,546.0,2.993110728567496,0.0146721114145465,289.0,D
137,8b9a3cb8-fe56-bdee-92ab-9dd83fa15593,"Asplund, Rasmus",221.0,810,2.049171900441964,0.0087198804274126,209.0,6.847564655551028,0.0299020290635416,125.0,3.2392499189658963,0.0146572394523343,290.0,C
138,eaab14dd-8505-cdf5-3f38-9f935e6969f3,"Nemec, Simon",24.0,48,1.2440928122819264,0.0234734492883382,50.0,0.5552696796006719,0.0113320342775647,322.0,0.3481335282667868,0.0145055636777827,292.0,D
139,ebb72d23-6b12-208b-62ee-393071bdb363,"Schwindt, Cole",183.0,707,0.2982019074203309,0.0014689749134006,470.0,1.0703332823176386,0.0056038391744378,371.0,2.613816760574838,0.0142831516971302,293.0,RW
140,65195a5e-8639-a163-d566-03adc8582060,"Tuomisto, Antti",143.0,402,2.112312165619912,0.0101553469500957,170.0,-1.5013112549285406,-0.0075442776629574,564.0,2.032587021628279,0.0142138952561418,294.0,D
141,7f38f375-6f8b-a621-c862-3ae701f326c6,"Schueneman, Corey",149.0,393,-0.0908094905792036,-0.0003278320959538,542.0,-3.832595258744597,-0.0145726055465574,737.0,2.110874498183257,0.0141669429408272,295.0,D
142,eaf6e42d-fc9b-2620-d315-6f442cf5afa0,"Bardreau, Cole",240.0,1010,1.443905559432427,0.0058457714956778,308.0,8.503287645844532,0.0342874501848569,94.0,3.338117865110762,0.0139088244379615,299.0,F
143,4b1c4f85-f533-4ddb-1d2e-b0f38afa4cf4,"Matinpalo, Nikolas",163.0,448,-2.2376657362177244,-0.0077967447254972,808.0,-5.627652304941539,-0.0199562138473104,845.0,2.263880000199059,0.0138888343570494,300.0,D
144,9123cf74-4ebf-4134-8942-ac14445c836b,"Todd, Nathan",275.0,1053,1.306812049313795,0.0042706276121365,361.0,8.284269370456057,0.0285664461050208,132.0,3.7972833232250696,0.0138083029935457,301.0,F
145,3081fce7-ed01-b163-8b6f-08e12202de8f,"Wright, Shane",161.0,658,-0.4592870434984875,-0.0024826326675593,626.0,3.81141546658662,0.0217795169519235,214.0,2.1973005038493643,0.0136478292164556,302.0,C
146,6b15df6f-e4cb-a8f9-2f8f-1985efc31e8d,"Kubiak, Jeff",233.0,935,0.6713852058618291,0.0027515787125484,424.0,8.60981134717941,0.0357253582870514,89.0,3.172839891238985,0.0136173385890085,303.0,F
147,71bee4d1-8889-3ec6-e934-ef86eca81be9,"Walcott, Daniel",166.0,604,0.6595778087927431,0.0035271540577152,399.0,5.197747211697429,0.0311242348005834,110.0,2.258684157746556,0.0136065310707623,304.0,LW
148,c1474ad5-07a3-1a49-8e6a-f6d82239ff1b,"Element, Shawn",29.0,0,1.6089637124912777,0.0080047945895088,241.0,0.1653790127789373,0.0009450229301653,420.0,0.3929525412565404,0.0135500876295358,305.0,F
149,001f8fd1-bc74-2cc8-3e59-09a02532c938,"Nesterenko, Nikita",201.0,770,0.4599848802046994,0.0019657473513021,450.0,5.225088958975705,0.0246466460329042,179.0,2.7216000101409703,0.0135402985579152,306.0,C
150,4772aa22-208f-44a0-8e47-0029da368b48,"Kasper, Marco",239.0,875,2.0469469644103286,0.0078728729400397,246.0,3.792557825212759,0.0153544851223188,276.0,3.132559883905337,0.0131069451209428,308.0,C
151,eb83ef82-3ad4-8464-b716-671f53e373c8,"Newkirk, Reece",34.0,134,0.2984647592463365,0.0085275645498953,212.0,0.0419164567513833,0.0012328369632759,415.0,0.440246294304092,0.0129484204207085,309.0,F
152,5ce2531f-d048-1233-61ba-2fc6398d8ec3,"Sgarbossa, Michael",136.0,495,1.4752500581530592,0.0113480773704081,150.0,3.4270456869137504,0.0261606540985782,163.0,1.7529618603318782,0.0128894254436167,310.0,C
153,5e07be36-1384-d298-ee92-4894ea6da4da,"Francis, Ryan",38.0,135,-0.3874249825540822,-0.0099339739116431,855.0,1.1328832301302223,0.0306184656791951,117.0,0.489059745286811,0.0128699932970213,311.0,F
154,cfe456f6-9907-e4df-333f-27b358f49ebc,"Rybinski, Henry",128.0,541,0.7954187020237269,0.0060718984887307,296.0,5.328848399647207,0.0413089023228465,60.0,1.636182911775971,0.0127826789982497,312.0,C
155,58b0c680-a304-643d-ce76-6451b920519a,"Rau, Kyle",122.0,534,1.6714922074901144,0.012381423759186,130.0,4.214956399265143,0.0337196511941211,99.0,1.5574439064590386,0.0127659336595003,313.0,F
156,c05db9ee-e2c8-5bba-3a20-cee81b8b04c1,"Butcher, Will",73.0,175,1.8075087229588285,0.0117370696296027,145.0,-1.6051559496764234,-0.0123473534590494,682.0,0.9308021822398904,0.0127507148252039,314.0,D
157,d1a331a3-4e1a-510a-2fe8-8f36981fd3f4,"Turcotte, Alex",91.0,318,0.8183752035357064,0.0084368577684093,228.0,2.979738461074626,0.0334802074278047,100.0,1.1530034035604193,0.0126703670720925,315.0,C
158,fd49836f-d5af-212e-d04d-32c44ef24a8e,"Sykora, Adam",188.0,668,0.3143324028843923,0.0016719808664063,463.0,3.0126837924897862,0.016462752964425,267.0,2.378950814442023,0.0126539936938405,316.0,F
159,e11c278e-bb24-1555-240d-8556a7f63afb,"Sutter, Riley",194.0,799,1.6185752500581536,0.0080928762502907,238.0,4.377561077421622,0.0219977943589026,212.0,2.448018851937821,0.0126186538759681,317.0,C
160,2dbd1b27-fe28-9015-7542-92463860eb84,"Hinds, Tyson",22.0,0,0.5124877878576422,0.0018109109111577,455.0,-2.3368090630866627,-0.0094226171898655,606.0,0.2774122726773755,0.0126096487580625,318.0,D
161,47d857f2-7d2a-edfc-e1c5-73767c716a2f,"Sweezey, Billy",131.0,365,0.9652512212142366,0.0043676525846798,357.0,-0.9920096297322611,-0.0048155807268556,506.0,1.6346533863626744,0.0124782701249059,319.0,D
162,022e15e8-84c5-2103-7225-91ae7102aaa0,"Lysell, Fabian",159.0,631,0.0282647127238897,0.0001662630160228,517.0,1.975347425165216,0.0125021988934507,313.0,1.9796481081867752,0.0124506170326212,320.0,RW
163,6815a801-6584-a22a-0db0-2dc6e23d8928,"Capobianco, Kyle",245.0,663,4.14773435682717,0.0110019478960932,154.0,-1.4383337239811569,-0.003835556597283,489.0,3.002585684993763,0.0122554517754847,321.0,D
164,1ab2133d-766e-f84d-6493-58a2f096104c,"Fizer, Tarun",80.0,310,-0.97546406140963,-0.0106028702327133,872.0,0.4108557237067491,0.0045148980627115,382.0,0.9750889537333562,0.0121886119216669,322.0,RW
165,a385df53-a241-ed83-c64f-34d4b4da77da,"Roy, Joshua",83.0,309,-0.2127087694812744,-0.0021270876948127,606.0,1.1678211226372466,0.0125572163724435,310.0,1.0100505393697148,0.012169283606864,323.0,LW
166,b5612f31-b1a0-8934-f8b5-5f980f2cb2a0,"Luneau, Tristan",24.0,60,0.1559292858804374,0.0055689030671584,320.0,0.0823006336649713,0.002837952884999,396.0,0.2903037867577863,0.0120959911149077,324.0,D
167,b8a27cdb-ea33-924d-f963-724d7c48d713,"Mayo, Dysin",209.0,573,3.541678297278438,0.0109990009232249,155.0,-3.60357834705808,-0.0119720210865716,672.0,2.514672994396032,0.0120319282028518,325.0,D
168,aa62c9e1-6b63-f21c-d006-de303c37b321,"Grubbe, Jayden",37.0,0,-1.390268667131891,-0.0075970965417043,803.0,-3.181735097291336,-0.0182858338924789,809.0,0.4373778769804965,0.0118210237021755,326.0,C
169,62962656-a554-8ab3-7d7f-5669fa932604,"Goncalves, Gage",217.0,789,1.3156850430332645,0.0054820210126386,327.0,6.78415912644272,0.0302864246716192,119.0,2.5567164954016253,0.0117821036654452,327.0,C
170,eae0f98c-c856-b1d8-3723-60b369cbf5c9,"Hardman, Mike",188.0,847,1.434245173296116,0.0073175774147761,257.0,7.381042636022005,0.0380466115258866,78.0,2.208058903234978,0.0117449941661435,328.0,LW
171,44ad96dc-c0b6-9c77-310a-42c86826d41a,"Cormier, Lukas",160.0,443,-0.3121528262386595,-0.0012486113049546,573.0,-2.510926415789735,-0.0102070179503647,620.0,1.8480706566168992,0.0115504416038556,329.0,D
172,64897768-18c0-5c24-3bc4-1137682f7c4f,"Felhaber, Tye",180.0,640,0.8346545708304263,0.0044633934269006,355.0,2.711331453984283,0.0148974255713422,281.0,2.061550015472723,0.0114530556415151,330.0,LW
173,eeb9d4d1-0d23-550d-2796-42a09d440711,"Pouliot, Derrick",181.0,476,2.866501511979531,0.010385875043404,165.0,-0.8416864055231176,-0.003140620916131,471.0,2.072357113677557,0.0114494868158981,331.0,D
174,594759ce-c137-f893-62f5-d6b5ee7db55c,"Merela, Waltteri",135.0,522,0.6268341474761577,0.0042353658613253,364.0,6.77670325098621,0.0491065452970015,33.0,1.5450642113289113,0.0114449200839178,332.0,RW
175,faf301b4-fa0d-303d-9cc5-6e5633143bc1,"Knazko, Samuel",112.0,353,-0.9459420795533842,-0.0062645170831349,763.0,-2.435351857897645,-0.0167955300544665,782.0,1.2640928681678956,0.0112865434657847,333.0,D
176,eea2f5b1-7f49-aeed-2bad-ceff85f41700,"Dumont, Gabriel",128.0,456,0.8935008141428245,0.0060371676631271,298.0,1.1025375613663235,0.0081068938335759,348.0,1.4418413154617276,0.0112643852770447,334.0,C
177,30a82081-452f-1e14-177e-d25c40f895a3,"Beecher, John",63.0,268,0.818555478018144,0.0125931612002791,126.0,2.433035566577841,0.0374313164088898,80.0,0.7033870657971574,0.0111648740602723,335.0,C
178,6e63d926-1cb1-c092-8a03-de277ae4bf98,"Priskie, Chase",157.0,435,3.1933426378227505,0.012282087068549,133.0,2.212287392710001,0.0086081221506225,342.0,1.7332744848203334,0.011039964871467,336.0,D
179,663df049-a045-0561-16e3-1db633a0723e,"Aston-Reese, Zachary",153.0,595,1.5671446848104216,0.0087549982391643,206.0,2.7172873141280545,0.0164684079644124,266.0,1.6820300599754412,0.0109936605227153,337.0,C
180,5e597523-3951-4de6-6d47-6d3fe982366b,"Schneider, Cole",137.0,538,-0.1299651081646891,-0.0009217383557779,562.0,4.487791539962352,0.0318283087940592,107.0,1.46405799283567,0.0106865546922311,351.0,F
181,5b0ef27c-6a26-8323-1b85-bf91f79d76d2,"Stephens, Mitchell",126.0,453,0.7425552454059088,0.0051926940238175,334.0,3.873047964391759,0.0268961664193872,150.0,1.3332173166484318,0.01058108981467,352.0,F
182,5a453d9b-d3e9-d3cf-af18-be043e9650b3,"Rempal, Sheldon",243.0,1051,1.8957455222144692,0.0072633928054194,259.0,4.3733899313643505,0.0177780078510745,254.0,2.5252539899576365,0.0103919917282207,353.0,F
183,5cee66d8-083a-7d7b-bf0f-b11fb30cbebb,"Tracey, Brayden",181.0,618,-1.078485694347522,-0.0049929893256829,726.0,7.840898774702968,0.0396004988621362,74.0,1.85078252708555,0.0102253178292019,354.0,RW
184,2169a8c5-6ecd-6471-78be-1fd91f858e82,"Chibrikov, Nikita",245.0,1018,1.0980460572226107,0.0041750800654852,367.0,9.744784612580409,0.0371938343991618,82.0,2.4820900388096767,0.0101309797502435,355.0,LW
185,ad355380-2d07-14ba-406d-9239a635419e,"Kokkonen, Mikko",139.0,419,-0.0251639916259587,-0.000102292648886,532.0,-5.945296044966587,-0.0255162920384832,944.0,1.4040476691486583,0.0101010623679759,356.0,D
186,08c60c80-c4d5-92b9-4f37-459db0d51fe9,"Caulfield, Judd",183.0,757,1.083068155384974,0.0048786853846169,343.0,3.3166763070593444,0.0169218178931599,262.0,1.846096797590338,0.0100879606425701,357.0,RW
187,b233d426-2432-2abd-cb57-c1f6ca4aab46,"Wotherspoon, Parker",78.0,204,-1.408977669225401,-0.0114551030018325,887.0,-1.9231796920612352,-0.0173259431717228,791.0,0.7744399295348533,0.0099287170453186,358.0,D
188,c25ea63f-011d-ce60-d969-b7d83cf526b1,"Jones, Ben",224.0,849,-1.8411653872993712,-0.0079360577038766,811.0,1.5496840912282668,0.0068570092532224,359.0,2.191570210279175,0.0097837955816034,359.0,C
189,9698f020-7131-d04b-2552-c55a16afa91f,"Hodgson, Cody",48.0,210,0.1404884856943477,0.0026016386239694,429.0,0.5879785227561221,0.0113072792837715,323.0,0.4693394681709452,0.0097779055868946,360.0,C
190,e75ad40d-06f3-a0e9-0b73-d4b75b83749f,"Koppanen, Joona",191.0,739,1.044851128169343,0.0041462346355926,369.0,7.912565344865453,0.0405772581787972,64.0,1.8586522993601529,0.0097311638709955,361.0,C
191,8928e094-1450-a2f0-bb6f-6fd697d469c4,"Terry, Chris",191.0,665,0.2361363107699471,0.0011352707248555,481.0,3.562876314137917,0.0177257528066563,255.0,1.858363614348323,0.009729652431143,362.0,F
192,9108f109-2f27-6e12-5e0a-b692517acf4c,"Carrick, Connor",161.0,516,0.7496057222609918,0.002974625881988,415.0,-2.163959323322338,-0.0090542231101353,595.0,1.5641254651506449,0.0097150650009356,363.0,D
193,4f269c7a-99a5-bd2f-9bb8-5ffeec578d52,"Henriksson, Karl",175.0,676,1.7544649918585724,0.0089513519992784,198.0,8.117303572765913,0.0436414170578812,48.0,1.6743320653368283,0.0095676118019247,364.0,C
194,c1432ccc-4036-14a9-50ed-a495c7b5aaba,"McWard, Cole",127.0,277,-0.7985275645498947,-0.0033551578342432,659.0,-4.728511065893377,-0.0232931579600658,916.0,1.1603222079010442,0.0091363953378034,365.0,D
195,e1eda887-4254-92a8-6144-360df62f16c1,"Arseneau, Vincent",104.0,393,-1.31963712491277,-0.0108166977451866,878.0,1.2107672571466828,0.0106207654135673,327.0,0.9495985806785474,0.0091307555834475,366.0,LW
196,9ba734ab-eb7b-f21a-f8f4-737e7fd707b8,"Desnoyers, Elliot",177.0,749,0.5451605024424291,0.0028692658023285,420.0,4.468278189600057,0.0248237677200003,177.0,1.6004412049123249,0.0090420407057193,368.0,LW
197,b3762305-438c-1b85-1c59-1a831d98849c,"Pekar, Matej",55.0,193,0.7116538729937196,0.0118608978832286,139.0,0.7170036338521433,0.012579011120213,308.0,0.4902121586658097,0.0089129483393783,369.0,F
198,c35114ac-3137-f740-106a-393d981645d3,"Ludvig, John",32.0,83,0.3053663642707608,0.007634159106769,252.0,-0.3867707904547389,-0.0096692697613684,609.0,0.2735369824140243,0.0085480307004382,370.0,D
199,d163f9d0-a5ca-a57a-ab12-4e96fc510ae2,"Rathbone, Jack",101.0,237,2.8702349383577586,0.0117632579440891,143.0,-0.0079506414733595,-4.1626395148479344e-05,435.0,0.8631749294941062,0.0085462864306347,371.0,D
200,0ae96538-0067-681c-06a1-290633a469a2,"Vande Sompel, Mitchell",99.0,222,2.447719237031869,0.0184039040378336,70.0,-0.9662109135590604,-0.0072647437109703,557.0,0.8459513554959046,0.0085449631868273,372.0,D
201,5801ee51-cb4c-15b8-3d9d-757bd846feae,"Tufte, Riley",219.0,869,0.983911374738312,0.0042409973049065,363.0,3.35731885042829,0.0145338478373519,284.0,1.825855844628968,0.0083372412996756,374.0,F
202,a0c15a5d-c635-d29e-06a4-421921529350,"Dunne, Josh",93.0,350,0.1494080018608981,0.001572715809062,466.0,4.907206974000574,0.0522043295106444,25.0,0.7458657529381427,0.0080200618595499,375.0,C
203,05d1d579-7092-686f-82ea-789112b87f0f,"Steeves, Alex",193.0,805,0.1333752035357066,0.0006174777941467,498.0,3.651173418005578,0.0174697292727539,259.0,1.5069119382744238,0.0078078338770695,376.0,C
204,8dd277fe-98ea-6fe2-f846-af1ff688112e,"Leonard, John",194.0,782,0.4959013724121895,0.0024671710070258,431.0,4.199303998008915,0.0207886336535094,224.0,1.509777207705663,0.0077823567407508,377.0,LW
205,ef6ffa30-eb7b-716c-b66b-d0db438b2268,"Strome, Matthew",186.0,795,0.4415561758548506,0.0023118124390306,438.0,5.002273905811377,0.0264670577027056,159.0,1.4423991299758567,0.0077548340321282,378.0,RW
206,f3124fb4-5a13-5eb9-b17e-591923ba6356,"Morrison, Logan",160.0,599,0.6346545708304263,0.0033938747103231,405.0,3.3233705877547757,0.017964165339215,251.0,1.237612312438971,0.0077350769527435,379.0,F
207,83210d48-c6d5-b414-a3fb-fb523e0d9a31,"Cholowski, Dennis",149.0,328,0.8669865084903474,0.0029691318783916,416.0,-6.142846429779378,-0.0213293278811783,879.0,1.1493134559978166,0.0077135131275021,383.0,D
208,c7554bfa-9d55-0c17-9b33-0f223ea3f85a,"Currie, Josh",194.0,729,-1.3468143754361472,-0.0059593556435227,755.0,3.9991607204039488,0.0182610078557257,247.0,1.455430080445888,0.0075022169095148,384.0,F
209,1e248371-8cd8-2ae1-7132-6212cfafbe89,"Holland, Peter",86.0,304,-0.446834147476157,-0.0048568929073495,723.0,0.7184345214016465,0.0079826057933516,349.0,0.6445239169280501,0.0074944641503261,385.0,F
210,3bf23b92-9a1d-7c1c-38fc-d173028e1fca,"Fedun, Taylor",65.0,160,1.254825540823448,0.0094347785024319,184.0,-0.9584026822481106,-0.0096808351742233,610.0,0.4755573146897176,0.0073162663798418,387.0,D
211,11fbe5d4-66ec-34ba-9657-09704f893154,"Toninato, Dominic",118.0,469,0.9804140497790188,0.0081701170814918,234.0,0.3448717748401978,0.0028268178265589,397.0,0.8528873231289231,0.007227858670584,388.0,C
212,1d2778e0-9709-3b32-491b-3b3f32c7bb09,"Gignac, Brandon",141.0,587,1.044139334729007,0.0065258708420562,280.0,2.0388059025522,0.0131535864680787,301.0,1.015214270561839,0.0072001012096584,389.0,C
213,06813969-3aca-1417-ec01-0de8fb823a64,"Benson, Tyler",163.0,718,1.0684996510816474,0.0061057122918951,294.0,2.5237795621759544,0.0152034913384093,277.0,1.1608445587730818,0.007121745759344,390.0,RW
214,a55a9dc4-0d17-6c79-1200-0e6282e49b76,"True, Alexander",189.0,792,-0.8848243777622697,-0.0045375609116013,691.0,5.9402979858852865,0.030307642785129,118.0,1.316885282091156,0.0069676469951913,391.0,C
215,b18a382f-18a4-2fd8-10e5-fa3a3726fe0d,"Khaira, Jujhar",71.0,321,0.2181460804838336,0.0029086144064511,418.0,1.7136746824289597,0.0225483510845915,206.0,0.4945181969436576,0.0069650450273754,392.0,C
216,e3640c9a-f167-a9fb-5b42-88d88654fe8a,"Lind, Kole",197.0,821,1.8977925098860209,0.0088681892985328,201.0,4.504250344668978,0.0208530108549489,223.0,1.3631057984137431,0.0069193187736738,393.0,F
217,579da99e-0b65-5601-e4eb-7bf837211c3f,"Morrison, Cameron",87.0,368,0.1386461967899514,0.0014442312165619,473.0,1.734029665142108,0.0186454802703452,242.0,0.6004882209644697,0.0069021634593617,394.0,LW
218,a2e5ba9a-a3d2-3c36-25f5-6b71426f884d,"Kuhlman, Karson",182.0,685,0.0738415910676907,0.0003927744205728,507.0,-0.6324210203794193,-0.0032938594811428,474.0,1.2478266960255135,0.0068561906375028,395.0,RW
219,3a10f482-4800-bee5-3045-86b128ec6420,"Rempe, Matthew",139.0,516,0.6509141660851365,0.0045839025780643,351.0,3.714598292159065,0.0259762118332801,167.0,0.9502420628866126,0.0068362738337166,396.0,C
220,a498fb15-dea2-c999-7f8c-63aa786b7bb7,"Gambardella, Joseph",207.0,842,1.9474342870434993,0.0088119198508755,204.0,9.224338424007248,0.0433067531643532,49.0,1.3748294584996057,0.0066416882053121,397.0,C
221,a0555634-4279-dde8-209b-5fb7664923b9,"Wilson, Garrett",200.0,818,2.040225633868342,0.0092317901984992,189.0,4.670265248080534,0.0221339585217086,209.0,1.32540901434766,0.0066270450717383,398.0,LW
222,17bf6332-f9af-d4f3-c60a-ed7cd976f2cc,"Bayreuther, Gavin",34.0,89,1.9257129565015123,0.0296263531769463,33.0,0.1210143637547832,0.0018335509659815,406.0,0.2238340271549872,0.0065833537398525,399.0,D
223,78821ac8-2fb6-cafd-71d8-bf5d718e6703,"Matteau, Stefan",65.0,271,0.9508408932309842,0.0153361434392094,96.0,1.6595792093550414,0.0267674066025006,154.0,0.427420703396939,0.0065757031291836,400.0,LW
224,955da2f1-7e1c-2664-a321-5bb6d9f549bd,"Mukhamadullin, Shakir",162.0,421,1.7921923703186795,0.0069464820554987,267.0,-4.8607294368634095,-0.0201690018127112,851.0,1.0526046621339034,0.0064975596428018,401.0,D
225,ecbd0ea2-3043-731c-3cbf-94053cd3f09b,"Callahan, Michael",167.0,419,-1.5116434054431256,-0.0052487618244552,734.0,-4.096604353067659,-0.0156358944773574,758.0,1.0826091490591112,0.006482689515324,402.0,D
226,2f0d296c-e9df-b8b7-f0e0-a135b8802329,"Soderblom, Elmer",234.0,902,0.9419120725750182,0.0039410546969666,380.0,6.038745204380073,0.0262554139320872,161.0,1.4925259716564536,0.0063783161181899,403.0,LW
227,9deea627-59bf-c37e-d041-5160edc3ac73,"Boqvist, Jesper",102.0,424,0.7916364270760645,0.0072627195144593,260.0,2.5031127578544785,0.0243020656102376,182.0,0.6385837952177689,0.0062606254433114,404.0,C
228,bc22e636-a3aa-30c6-baab-dbd6d5403b03,"Lindblom, Oskar",115.0,455,-0.2234973249592925,-0.0017325374027852,594.0,1.8367299458863668,0.0151795863296393,278.0,0.7190900666552881,0.0062529571013503,405.0,LW
229,3d5bcc97-ee74-7ffb-a3c3-9bb7facf831f,"Kirkland, Justin",102.0,435,0.2128529890672252,0.0018671314830458,451.0,2.0175978647800243,0.0186814617109261,241.0,0.6262215818290969,0.0061394272728342,406.0,C
230,938c52ed-067f-8299-e70a-998704932bfd,"Sanford, Zach",117.0,478,0.4744068387997212,0.0038885806458993,382.0,1.5827086987809138,0.0131892391565076,299.0,0.7165447733062097,0.0061243143017624,407.0,LW
231,68279cec-5e6b-21a0-ab19-e021e0f21161,"Kampfer, Steven",128.0,416,1.4672470341939992,0.0083842687668228,231.0,-4.196964690079576,-0.0244009575004626,933.0,0.758380677272856,0.0059248490411941,410.0,D
232,fc2fdeb8-f765-d874-c079-e534fe36e8a2,"Hillman, Blake",120.0,237,0.0633845080251228,0.0002697213107452,513.0,-5.81695685271225,-0.024965480054559,939.0,0.6789374061738449,0.0056578117181153,414.0,D
233,ca8cc0d1-c1a3-322e-5d98-ffa66cded990,"McIlrath, Dylan",128.0,355,0.652420330309375,0.0034703209059009,400.0,0.2368325297822319,0.0012530821681599,414.0,0.7224578155353079,0.0056442016838695,415.0,D
234,11ae7263-a7e4-4c1e-e2c2-45387d3e3070,"Nousiainen, Kim",110.0,262,-2.762508722958827,-0.0136084173544769,928.0,-3.8111844696486585,-0.0215321156477325,886.0,0.618140975432742,0.0056194634130249,416.0,D
235,5d3ec04f-99d1-f8e7-920a-64e25e9453a6,"Lyle, Brady",134.0,276,2.019162595952548,0.009391453934663,185.0,0.5443643491822877,0.00260461411092,401.0,0.7445372991555557,0.0055562485011608,417.0,D
236,89d6fd61-dc6a-4969-d01a-a672c177757f,"Hughes, Cameron",182.0,727,-0.2625598976506158,-0.0012870583218167,575.0,2.068367376312556,0.0108291485670814,324.0,0.9975903039910078,0.0054812654065439,418.0,F
237,a6b4086e-956a-6a17-e22c-83858e92ef99,"Condotta, Lucas",197.0,790,0.1968469411491051,0.000955567675481,490.0,5.616644335621393,0.0282243433950823,135.0,1.022610928240566,0.0051909184174648,419.0,LW
238,9175a5a9-9fbd-0d4b-8db1-799ddc3b65e7,"Osmanski, Austin",39.0,88,0.5226203768318216,0.0096781551265152,180.0,-1.198762530783179,-0.0230531255919842,914.0,0.2011250923630052,0.0051570536503334,420.0,D
239,efbd8365-7b4a-13f4-6a00-d77d11d64910,"Christiansen, Jake",164.0,467,-1.5610537334263774,-0.0062692921021139,764.0,-5.791940185007229,-0.0240329468257561,928.0,0.8303596154431654,0.0050631683868485,421.0,D
240,62da8db3-43ba-54cd-41cb-1eedac95ba17,"Beaudin, Nicolas",29.0,55,0.3802896022330776,0.0090545143388828,194.0,-0.4883734219255874,-0.0113575214401299,646.0,0.1423381239702793,0.0049082111713889,423.0,D
241,f2e05df5-d44c-ae54-40b6-64ec7d896201,"Haman Aktell, Hardy",123.0,278,0.6663258897418011,0.0033823649225472,406.0,-4.440367836799602,-0.0213479222923057,882.0,0.6024682480016001,0.0048981158374113,424.0,D
242,8dfc4cd9-4bed-d27e-f82a-aac7483571b8,"Stankoven, Logan",141.0,589,1.2981018841591072,0.0085401439747309,211.0,0.186806053204735,0.0012622030621941,413.0,0.6795669125158171,0.0048196234930199,425.0,C
243,234b7ce2-888e-e9aa-4752-601f5b79ea81,"Walsh, Reilly",116.0,294,2.4693161200279143,0.0117586481906091,144.0,-0.729620291203565,-0.0038809589957636,490.0,0.558963990067923,0.0048186550867924,426.0,D
244,362b2b25-ce8a-9b00-6da7-0d1b8c2fe3d9,"Angello, Anthony",154.0,667,-0.5716329378925327,-0.0034229517239073,661.0,2.0869878613174677,0.013208783932389,298.0,0.7323631982370737,0.0047556051833576,427.0,C
